REF_DATE,GEO,Age,Sex,Indicators,VALUE
2022,Canada (excluding territories),"Total, 12 years and over",Males,Diabetes,8.7
2022,Canada (excluding territories),"Total, 12 years and over",Males,Asthma,NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,High blood pressure,19.4
2022,Canada (excluding territories),"Total, 12 years and over",Males,Mood disorder,8.5
2022,Canada (excluding territories),"Total, 12 years and over",Males,Anxiety disorder,10.2
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Current smoker, daily or occasional",13.3
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Current smoker, daily",10.1
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Cannabis use, past 12 months",25.7
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Cannabis frequency of use in the past months, daily or almost daily",7.7
2022,Canada (excluding territories),"Total, 12 years and over",Males,Ever used e-cigarette or vaping device,21.5
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Used e-cigarette or vaping device, past 30 days",6.5
2022,Canada (excluding territories),"Total, 12 years and over",Males,Heavy drinking,22.9
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",64.3
2022,Canada (excluding territories),"Total, 12 years and over",Males,"Life satisfaction, satisfied or very satisfied",87.5
2022,Canada (excluding territories),"Total, 12 years and over",Males,Has a regular healthcare provider,82.1
2022,Canada (excluding territories),"Total, 12 years and over",Males,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),"Total, 12 years and over",Males,Influenza immunization in the past 12 months,30.6
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Perceived health, very good or excellent",53.2
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Perceived health, fair or poor",14.7
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Perceived mental health, very good or excellent",50.6
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Perceived mental health, fair or poor",16.5
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",24
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",29.5
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",30.1
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",27
2022,Canada (excluding territories),"Total, 12 years and over",Females,Arthritis (15 years and over),23.2
2022,Canada (excluding territories),"Total, 12 years and over",Females,Diabetes,6.9
2022,Canada (excluding territories),"Total, 12 years and over",Females,Asthma,NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,High blood pressure,18.1
2022,Canada (excluding territories),"Total, 12 years and over",Females,Mood disorder,14.2
2022,Canada (excluding territories),"Total, 12 years and over",Females,Anxiety disorder,19.3
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Current smoker, daily or occasional",9.8
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Current smoker, daily",8
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Cannabis use, past 12 months",19.2
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Cannabis frequency of use in the past months, daily or almost daily",4.5
2022,Canada (excluding territories),"Total, 12 years and over",Females,Ever used e-cigarette or vaping device,15.8
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Used e-cigarette or vaping device, past 30 days",5.1
2022,Canada (excluding territories),"Total, 12 years and over",Females,Heavy drinking,16.6
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,Breast milk feeding initiation,90.3
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Exclusive breastfeeding, at least 6 months",36.4
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",64.8
2022,Canada (excluding territories),"Total, 12 years and over",Females,"Life satisfaction, satisfied or very satisfied",86.9
2022,Canada (excluding territories),"Total, 12 years and over",Females,Has a regular healthcare provider,89.9
2022,Canada (excluding territories),"Total, 12 years and over",Females,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),"Total, 12 years and over",Females,Influenza immunization in the past 12 months,37.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Perceived health, very good or excellent",74.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Perceived health, fair or poor",4.5
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Perceived mental health, very good or excellent",58.1
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Perceived mental health, fair or poor",14.7
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",16.4
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",30.1
2022,Canada (excluding territories),12 to 17 years,Both sexes,Arthritis (15 years and over),0.5
2022,Canada (excluding territories),12 to 17 years,Both sexes,Diabetes,0.9
2022,Canada (excluding territories),12 to 17 years,Both sexes,Asthma,NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,High blood pressure,0.5
2022,Canada (excluding territories),12 to 17 years,Both sexes,Mood disorder,7.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,Anxiety disorder,15
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Current smoker, daily or occasional",0.3
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Current smoker, daily",NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Cannabis use, past 12 months",7.3
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",0.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,Ever used e-cigarette or vaping device,14.1
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Used e-cigarette or vaping device, past 30 days",5.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,Heavy drinking,3.3
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,Breast milk feeding initiation,NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Exclusive breastfeeding, at least 6 months",NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",77.7
2022,Canada (excluding territories),12 to 17 years,Both sexes,"Life satisfaction, satisfied or very satisfied",90.8
2022,Canada (excluding territories),12 to 17 years,Both sexes,Has a regular healthcare provider,89.2
2022,Canada (excluding territories),12 to 17 years,Both sexes,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),12 to 17 years,Both sexes,Influenza immunization in the past 12 months,22.1
2022,Canada (excluding territories),12 to 17 years,Males,"Perceived health, very good or excellent",79.3
2022,Canada (excluding territories),12 to 17 years,Males,"Perceived health, fair or poor",2.8
2022,Canada (excluding territories),12 to 17 years,Males,"Perceived mental health, very good or excellent",68.7
2022,Canada (excluding territories),12 to 17 years,Males,"Perceived mental health, fair or poor",8.7
2022,Canada (excluding territories),12 to 17 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",10.8
2022,Canada (excluding territories),12 to 17 years,Males,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",33
2022,Canada (excluding territories),12 to 17 years,Males,Arthritis (15 years and over),NA
2022,Canada (excluding territories),12 to 17 years,Males,Diabetes,0.7
2022,Canada (excluding territories),12 to 17 years,Males,Asthma,NA
2022,Canada (excluding territories),12 to 17 years,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),12 to 17 years,Males,High blood pressure,0.7
2022,Canada (excluding territories),12 to 17 years,Males,Mood disorder,4.3
2022,Canada (excluding territories),12 to 17 years,Males,Anxiety disorder,9
2022,Canada (excluding territories),12 to 17 years,Males,"Current smoker, daily or occasional",NA
2022,Canada (excluding territories),12 to 17 years,Males,"Current smoker, daily",NA
2022,Canada (excluding territories),12 to 17 years,Males,"Cannabis use, past 12 months",7.1
2022,Canada (excluding territories),12 to 17 years,Males,"Cannabis frequency of use in the past months, daily or almost daily",0.6
2022,Canada (excluding territories),12 to 17 years,Males,Ever used e-cigarette or vaping device,12.1
2022,Canada (excluding territories),12 to 17 years,Males,"Used e-cigarette or vaping device, past 30 days",4.2
2022,Canada (excluding territories),12 to 17 years,Males,Heavy drinking,3
2022,Canada (excluding territories),12 to 17 years,Males,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",NA
2022,Canada (excluding territories),12 to 17 years,Males,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),12 to 17 years,Males,"Sense of belonging to local community, somewhat strong or very strong",78.4
2022,Canada (excluding territories),12 to 17 years,Males,"Life satisfaction, satisfied or very satisfied",93.6
2022,Canada (excluding territories),12 to 17 years,Males,Has a regular healthcare provider,87.5
2022,Canada (excluding territories),12 to 17 years,Males,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),12 to 17 years,Males,Influenza immunization in the past 12 months,22.7
2022,Canada (excluding territories),12 to 17 years,Females,"Perceived health, very good or excellent",70.1
2022,Canada (excluding territories),12 to 17 years,Females,"Perceived health, fair or poor",6.4
2022,Canada (excluding territories),12 to 17 years,Females,"Perceived mental health, very good or excellent",47.1
2022,Canada (excluding territories),12 to 17 years,Females,"Perceived mental health, fair or poor",21
2022,Canada (excluding territories),12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",22.2
2022,Canada (excluding territories),12 to 17 years,Females,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",27
2022,Canada (excluding territories),12 to 17 years,Females,Arthritis (15 years and over),NA
2022,Canada (excluding territories),12 to 17 years,Females,Diabetes,1.2
2022,Canada (excluding territories),12 to 17 years,Females,Asthma,NA
2022,Canada (excluding territories),12 to 17 years,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),12 to 17 years,Females,High blood pressure,NA
2022,Canada (excluding territories),12 to 17 years,Females,Mood disorder,11.4
2022,Canada (excluding territories),12 to 17 years,Females,Anxiety disorder,21.2
2022,Canada (excluding territories),12 to 17 years,Females,"Current smoker, daily or occasional",NA
2022,Canada (excluding territories),12 to 17 years,Females,"Current smoker, daily",NA
2022,Canada (excluding territories),12 to 17 years,Females,"Cannabis use, past 12 months",7.5
2022,Canada (excluding territories),12 to 17 years,Females,"Cannabis frequency of use in the past months, daily or almost daily",1
2022,Canada (excluding territories),12 to 17 years,Females,Ever used e-cigarette or vaping device,16.2
2022,Canada (excluding territories),12 to 17 years,Females,"Used e-cigarette or vaping device, past 30 days",7.5
2022,Canada (excluding territories),12 to 17 years,Females,Heavy drinking,3.6
2022,Canada (excluding territories),12 to 17 years,Females,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",NA
2022,Canada (excluding territories),12 to 17 years,Females,Breast milk feeding initiation,NA
2022,Canada (excluding territories),12 to 17 years,Females,"Exclusive breastfeeding, at least 6 months",NA
2022,Canada (excluding territories),12 to 17 years,Females,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",76.9
2022,Canada (excluding territories),12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",87.9
2022,Canada (excluding territories),12 to 17 years,Females,Has a regular healthcare provider,91
2022,Canada (excluding territories),12 to 17 years,Females,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),12 to 17 years,Females,Influenza immunization in the past 12 months,21.4
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Perceived health, very good or excellent",53.8
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Perceived health, fair or poor",14.5
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",54.8
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",14.4
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",22.3
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",34.7
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",30
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Arthritis (15 years and over),20.6
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Diabetes,8.4
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Asthma,NA
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,High blood pressure,20.2
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Mood disorder,11.7
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Anxiety disorder,14.8
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Current smoker, daily or occasional",12.5
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Current smoker, daily",9.8
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",23.6
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",6.5
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Ever used e-cigarette or vaping device,19
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Used e-cigarette or vaping device, past 30 days",5.7
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Heavy drinking,21
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Breast milk feeding initiation,90.3
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Exclusive breastfeeding, at least 6 months",36.4
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",63.5
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,"Life satisfaction, satisfied or very satisfied",86.9
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Has a regular healthcare provider,85.8
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),"Total, 18 years and over",Both sexes,Influenza immunization in the past 12 months,35.2
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Perceived health, very good or excellent",55.7
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Perceived health, fair or poor",13.7
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",58.8
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Perceived mental health, fair or poor",12.6
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",20.3
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",39.8
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",30
2022,Canada (excluding territories),"Total, 18 years and over",Males,Arthritis (15 years and over),16.9
2022,Canada (excluding territories),"Total, 18 years and over",Males,Diabetes,9.4
2022,Canada (excluding territories),"Total, 18 years and over",Males,Asthma,NA
2022,Canada (excluding territories),"Total, 18 years and over",Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),"Total, 18 years and over",Males,High blood pressure,20.9
2022,Canada (excluding territories),"Total, 18 years and over",Males,Mood disorder,8.9
2022,Canada (excluding territories),"Total, 18 years and over",Males,Anxiety disorder,10.3
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Current smoker, daily or occasional",14.4
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Current smoker, daily",10.9
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Cannabis use, past 12 months",27.2
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Cannabis frequency of use in the past months, daily or almost daily",8.3
2022,Canada (excluding territories),"Total, 18 years and over",Males,Ever used e-cigarette or vaping device,22.3
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Used e-cigarette or vaping device, past 30 days",6.6
2022,Canada (excluding territories),"Total, 18 years and over",Males,Heavy drinking,24.5
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",63.1
2022,Canada (excluding territories),"Total, 18 years and over",Males,"Life satisfaction, satisfied or very satisfied",87
2022,Canada (excluding territories),"Total, 18 years and over",Males,Has a regular healthcare provider,81.7
2022,Canada (excluding territories),"Total, 18 years and over",Males,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),"Total, 18 years and over",Males,Influenza immunization in the past 12 months,31.2
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Perceived health, very good or excellent",51.9
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Perceived health, fair or poor",15.4
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",50.9
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Perceived mental health, fair or poor",16.2
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",24.2
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",29.5
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",30.1
2022,Canada (excluding territories),"Total, 18 years and over",Females,Arthritis (15 years and over),24.1
2022,Canada (excluding territories),"Total, 18 years and over",Females,Diabetes,7.4
2022,Canada (excluding territories),"Total, 18 years and over",Females,Asthma,NA
2022,Canada (excluding territories),"Total, 18 years and over",Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),"Total, 18 years and over",Females,High blood pressure,19.5
2022,Canada (excluding territories),"Total, 18 years and over",Females,Mood disorder,14.4
2022,Canada (excluding territories),"Total, 18 years and over",Females,Anxiety disorder,19.2
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Current smoker, daily or occasional",10.6
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Current smoker, daily",8.6
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Cannabis use, past 12 months",20.1
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Cannabis frequency of use in the past months, daily or almost daily",4.7
2022,Canada (excluding territories),"Total, 18 years and over",Females,Ever used e-cigarette or vaping device,15.8
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Used e-cigarette or vaping device, past 30 days",4.9
2022,Canada (excluding territories),"Total, 18 years and over",Females,Heavy drinking,17.6
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),"Total, 18 years and over",Females,Breast milk feeding initiation,90.3
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Exclusive breastfeeding, at least 6 months",36.4
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",63.9
2022,Canada (excluding territories),"Total, 18 years and over",Females,"Life satisfaction, satisfied or very satisfied",86.8
2022,Canada (excluding territories),"Total, 18 years and over",Females,Has a regular healthcare provider,89.8
2022,Canada (excluding territories),"Total, 18 years and over",Females,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),"Total, 18 years and over",Females,Influenza immunization in the past 12 months,39.1
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Perceived health, very good or excellent",62.4
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Perceived health, fair or poor",9.4
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Perceived mental health, very good or excellent",47.6
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Perceived mental health, fair or poor",20.1
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",23.7
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",28
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",24.6
2022,Canada (excluding territories),18 to 34 years,Both sexes,Arthritis (15 years and over),3
2022,Canada (excluding territories),18 to 34 years,Both sexes,Diabetes,1.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,Asthma,NA
2022,Canada (excluding territories),18 to 34 years,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),18 to 34 years,Both sexes,High blood pressure,2.5
2022,Canada (excluding territories),18 to 34 years,Both sexes,Mood disorder,14
2022,Canada (excluding territories),18 to 34 years,Both sexes,Anxiety disorder,20.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Current smoker, daily or occasional",10.7
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Current smoker, daily",6.9
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Cannabis use, past 12 months",37.7
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",9.5
2022,Canada (excluding territories),18 to 34 years,Both sexes,Ever used e-cigarette or vaping device,37.6
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Used e-cigarette or vaping device, past 30 days",13.1
2022,Canada (excluding territories),18 to 34 years,Both sexes,Heavy drinking,27.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),18 to 34 years,Both sexes,Breast milk feeding initiation,89.4
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Exclusive breastfeeding, at least 6 months",34.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",58.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,"Life satisfaction, satisfied or very satisfied",86.9
2022,Canada (excluding territories),18 to 34 years,Both sexes,Has a regular healthcare provider,77.2
2022,Canada (excluding territories),18 to 34 years,Both sexes,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),18 to 34 years,Both sexes,Influenza immunization in the past 12 months,20.4
2022,Canada (excluding territories),18 to 34 years,Males,"Perceived health, very good or excellent",64.5
2022,Canada (excluding territories),18 to 34 years,Males,"Perceived health, fair or poor",7.9
2022,Canada (excluding territories),18 to 34 years,Males,"Perceived mental health, very good or excellent",52.6
2022,Canada (excluding territories),18 to 34 years,Males,"Perceived mental health, fair or poor",16.1
2022,Canada (excluding territories),18 to 34 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",20.4
2022,Canada (excluding territories),18 to 34 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",33.6
2022,Canada (excluding territories),18 to 34 years,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",23.2
2022,Canada (excluding territories),18 to 34 years,Males,Arthritis (15 years and over),2.4
2022,Canada (excluding territories),18 to 34 years,Males,Diabetes,1
2022,Canada (excluding territories),18 to 34 years,Males,Asthma,NA
2022,Canada (excluding territories),18 to 34 years,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),18 to 34 years,Males,High blood pressure,2.9
2022,Canada (excluding territories),18 to 34 years,Males,Mood disorder,9.3
2022,Canada (excluding territories),18 to 34 years,Males,Anxiety disorder,12.8
2022,Canada (excluding territories),18 to 34 years,Males,"Current smoker, daily or occasional",13.2
2022,Canada (excluding territories),18 to 34 years,Males,"Current smoker, daily",8.1
2022,Canada (excluding territories),18 to 34 years,Males,"Cannabis use, past 12 months",41
2022,Canada (excluding territories),18 to 34 years,Males,"Cannabis frequency of use in the past months, daily or almost daily",11.8
2022,Canada (excluding territories),18 to 34 years,Males,Ever used e-cigarette or vaping device,42.2
2022,Canada (excluding territories),18 to 34 years,Males,"Used e-cigarette or vaping device, past 30 days",14.8
2022,Canada (excluding territories),18 to 34 years,Males,Heavy drinking,29.4
2022,Canada (excluding territories),18 to 34 years,Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",NA
2022,Canada (excluding territories),18 to 34 years,Males,"Fruit and vegetable consumption, 5 times or more per day",NA
2022,Canada (excluding territories),18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",56.5
2022,Canada (excluding territories),18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",87.1
2022,Canada (excluding territories),18 to 34 years,Males,Has a regular healthcare provider,70.6
2022,Canada (excluding territories),18 to 34 years,Males,Contact with a medical doctor in the past 12 months,NA
2022,Canada (excluding territories),18 to 34 years,Males,Influenza immunization in the past 12 months,15.4
2022,Canada (excluding territories),18 to 34 years,Females,"Perceived health, very good or excellent",60.2
2022,Canada (excluding territories),18 to 34 years,Females,"Perceived health, fair or poor",11
2022,Canada (excluding territories),18 to 34 years,Females,"Perceived mental health, very good or excellent",42.4
2022,Canada (excluding territories),18 to 34 years,Females,"Perceived mental health, fair or poor",24.2
2022,Canada (excluding territories),18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",27.2
2022,Canada (excluding territories),18 to 34 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",21.7
2022,Canada (excluding territories),18 to 34 years,Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",26.1
2022,Canada (excluding territories),18 to 34 years,Females,Arthritis (15 years and over),3.7
2022,Canada (excluding territories),18 to 34 years,Females,Diabetes,1.5
2022,Canada (excluding territories),18 to 34 years,Females,Asthma,NA
2022,Canada (excluding territories),18 to 34 years,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),NA
2022,Canada (excluding territories),18 to 34 years,Females,High blood pressure,2.1
2022,Canada (excluding territories),18 to 34 years,Females,Mood disorder,19
2022,Canada (excluding territories),18 to 34 years,Females,Anxiety disorder,28
2022,Canada (excluding territories),18 to 34 years,Females,"Current smoker, daily or occasional",8.1
2022,Canada (excluding territories),18 to 34 years,Females,"Current smoker, daily",5.8
2022,Canada (excluding territories),18 to 34 years,Females,"Cannabis use, past 12 months",34.2
