REF_DATE,GEO,Age,Sex,Indicators,VALUE
2012,Ontario,45 to 64 years,Females,"Bipolar disorder, 12 months",2.4
2012,Ontario,45 to 64 years,Females,"Generalized anxiety disorder, life",13.7
2012,Ontario,45 to 64 years,Females,"Generalized anxiety disorder, 12 months",4.1
2012,Ontario,45 to 64 years,Females,"Any substance use disorder (alcohol or drug), life",11.1
2012,Ontario,45 to 64 years,Females,"Any substance use disorder (alcohol or drug), 12 months",0.8
2012,Ontario,45 to 64 years,Females,"Alcohol abuse or dependence, life",9.6
2012,Ontario,45 to 64 years,Females,"Alcohol abuse or dependence, 12 months",NA
2012,Ontario,45 to 64 years,Females,"Cannabis abuse or dependence, life",3.4
2012,Ontario,45 to 64 years,Females,"Cannabis abuse or dependence, 12 months",NA
2012,Ontario,45 to 64 years,Females,"Other drug abuse or dependence (excluding cannabis), life",2.7
2012,Ontario,45 to 64 years,Females,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,Ontario,45 to 64 years,Females,"Cannabis use, life",35.4
2012,Ontario,45 to 64 years,Females,"Cannabis use, 12 months",3.9
2012,Ontario,45 to 64 years,Females,"Other drug use (excluding cannabis), life",16.1
2012,Ontario,45 to 64 years,Females,"Other drug use (excluding cannabis), 12 months",4.5
2012,Ontario,45 to 64 years,Females,"Suicidal thoughts, life",12.9
2012,Ontario,45 to 64 years,Females,"Suicidal thoughts, 12 months",2.4
2012,Ontario,45 to 64 years,Females,"Perceived mental health, very good or excellent",61.5
2012,Ontario,45 to 64 years,Females,"Perceived mental health, good",27.7
2012,Ontario,45 to 64 years,Females,"Perceived mental health, fair or poor",10.8
2012,Ontario,45 to 64 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",34.4
2012,Ontario,45 to 64 years,Females,"Self-rated work stress, days a bit stressful",39.8
2012,Ontario,45 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",25.8
2012,Ontario,45 to 64 years,Females,"Perceived need for mental health care, no need",78.1
2012,Ontario,45 to 64 years,Females,"Perceived need for mental health care, all needs met",14.1
2012,Ontario,45 to 64 years,Females,"Perceived need for mental health care, needs partially met",4.6
2012,Ontario,45 to 64 years,Females,"Perceived need for mental health care, need not met",3.2
2012,Ontario,45 to 64 years,Females,"Mental health services, professional consultation/service used, 12 months",14.3
2012,Ontario,45 to 64 years,Females,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Ontario,45 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",3.3
2012,Ontario,45 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2012,Ontario,45 to 64 years,Females,"Attention deficit disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Both sexes,"Any selected disorder (mental or substance), life",22.2
2012,Ontario,65 years and over,Both sexes,"Any selected disorder (mental or substance), 12 months",3.4
2012,Ontario,65 years and over,Both sexes,"Any mood disorder, life",7.6
2012,Ontario,65 years and over,Both sexes,"Any mood disorder, 12 months",1.5
2012,Ontario,65 years and over,Both sexes,"Major depressive episode, life",7.3
2012,Ontario,65 years and over,Both sexes,"Major depressive episode, 12 months",1.4
2012,Ontario,65 years and over,Both sexes,"Bipolar disorder, life",NA
2012,Ontario,65 years and over,Both sexes,"Bipolar disorder, 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Generalized anxiety disorder, life",5.6
2012,Ontario,65 years and over,Both sexes,"Generalized anxiety disorder, 12 months",1.6
2012,Ontario,65 years and over,Both sexes,"Any substance use disorder (alcohol or drug), life",13.3
2012,Ontario,65 years and over,Both sexes,"Any substance use disorder (alcohol or drug), 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Alcohol abuse or dependence, life",12.1
2012,Ontario,65 years and over,Both sexes,"Alcohol abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Cannabis abuse or dependence, life",NA
2012,Ontario,65 years and over,Both sexes,"Cannabis abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Other drug abuse or dependence (excluding cannabis), life",NA
2012,Ontario,65 years and over,Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Cannabis use, life",14.2
2012,Ontario,65 years and over,Both sexes,"Cannabis use, 12 months",NA
2012,Ontario,65 years and over,Both sexes,"Other drug use (excluding cannabis), life",11
2012,Ontario,65 years and over,Both sexes,"Other drug use (excluding cannabis), 12 months",5.8
2012,Ontario,65 years and over,Both sexes,"Suicidal thoughts, life",6
2012,Ontario,65 years and over,Both sexes,"Suicidal thoughts, 12 months",1.3
2012,Ontario,65 years and over,Both sexes,"Perceived mental health, very good or excellent",65.2
2012,Ontario,65 years and over,Both sexes,"Perceived mental health, good",29.2
2012,Ontario,65 years and over,Both sexes,"Perceived mental health, fair or poor",5.7
2012,Ontario,65 years and over,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",14.1
2012,Ontario,65 years and over,Both sexes,"Self-rated work stress, days a bit stressful",34.8
2012,Ontario,65 years and over,Both sexes,"Self-rated work stress, days not at all or not very stressful",51.1
2012,Ontario,65 years and over,Both sexes,"Perceived need for mental health care, no need",88.8
2012,Ontario,65 years and over,Both sexes,"Perceived need for mental health care, all needs met",8.6
2012,Ontario,65 years and over,Both sexes,"Perceived need for mental health care, needs partially met",2.1
2012,Ontario,65 years and over,Both sexes,"Perceived need for mental health care, need not met",NA
2012,Ontario,65 years and over,Both sexes,"Mental health services, professional consultation/service used, 12 months",7.7
2012,Ontario,65 years and over,Both sexes,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Ontario,65 years and over,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",0.9
2012,Ontario,65 years and over,Both sexes,"Eating disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Both sexes,"Attention deficit disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Males,"Any selected disorder (mental or substance), life",29.1
2012,Ontario,65 years and over,Males,"Any selected disorder (mental or substance), 12 months",3.5
2012,Ontario,65 years and over,Males,"Any mood disorder, life",4.3
2012,Ontario,65 years and over,Males,"Any mood disorder, 12 months",NA
2012,Ontario,65 years and over,Males,"Major depressive episode, life",4.2
2012,Ontario,65 years and over,Males,"Major depressive episode, 12 months",NA
2012,Ontario,65 years and over,Males,"Bipolar disorder, life",NA
2012,Ontario,65 years and over,Males,"Bipolar disorder, 12 months",NA
2012,Ontario,65 years and over,Males,"Generalized anxiety disorder, life",3.3
2012,Ontario,65 years and over,Males,"Generalized anxiety disorder, 12 months",NA
2012,Ontario,65 years and over,Males,"Any substance use disorder (alcohol or drug), life",25
2012,Ontario,65 years and over,Males,"Any substance use disorder (alcohol or drug), 12 months",NA
2012,Ontario,65 years and over,Males,"Alcohol abuse or dependence, life",23.6
2012,Ontario,65 years and over,Males,"Alcohol abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Males,"Cannabis abuse or dependence, life",NA
2012,Ontario,65 years and over,Males,"Cannabis abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Males,"Other drug abuse or dependence (excluding cannabis), life",NA
2012,Ontario,65 years and over,Males,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,Ontario,65 years and over,Males,"Cannabis use, life",19.6
2012,Ontario,65 years and over,Males,"Cannabis use, 12 months",NA
2012,Ontario,65 years and over,Males,"Other drug use (excluding cannabis), life",11.7
2012,Ontario,65 years and over,Males,"Other drug use (excluding cannabis), 12 months",5.4
2012,Ontario,65 years and over,Males,"Suicidal thoughts, life",3.9
2012,Ontario,65 years and over,Males,"Suicidal thoughts, 12 months",NA
2012,Ontario,65 years and over,Males,"Perceived mental health, very good or excellent",65.3
2012,Ontario,65 years and over,Males,"Perceived mental health, good",29
2012,Ontario,65 years and over,Males,"Perceived mental health, fair or poor",5.8
2012,Ontario,65 years and over,Males,"Self-rated work stress, days quite a bit or extremely stressful",13.6
2012,Ontario,65 years and over,Males,"Self-rated work stress, days a bit stressful",38.5
2012,Ontario,65 years and over,Males,"Self-rated work stress, days not at all or not very stressful",47.9
2012,Ontario,65 years and over,Males,"Perceived need for mental health care, no need",90
2012,Ontario,65 years and over,Males,"Perceived need for mental health care, all needs met",6.8
2012,Ontario,65 years and over,Males,"Perceived need for mental health care, needs partially met",NA
2012,Ontario,65 years and over,Males,"Perceived need for mental health care, need not met",NA
2012,Ontario,65 years and over,Males,"Mental health services, professional consultation/service used, 12 months",7
2012,Ontario,65 years and over,Males,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Ontario,65 years and over,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Males,"Eating disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Males,"Attention deficit disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Females,"Any selected disorder (mental or substance), life",16.5
2012,Ontario,65 years and over,Females,"Any selected disorder (mental or substance), 12 months",3.3
2012,Ontario,65 years and over,Females,"Any mood disorder, life",10.3
2012,Ontario,65 years and over,Females,"Any mood disorder, 12 months",2
2012,Ontario,65 years and over,Females,"Major depressive episode, life",9.9
2012,Ontario,65 years and over,Females,"Major depressive episode, 12 months",1.9
2012,Ontario,65 years and over,Females,"Bipolar disorder, life",NA
2012,Ontario,65 years and over,Females,"Bipolar disorder, 12 months",NA
2012,Ontario,65 years and over,Females,"Generalized anxiety disorder, life",7.5
2012,Ontario,65 years and over,Females,"Generalized anxiety disorder, 12 months",NA
2012,Ontario,65 years and over,Females,"Any substance use disorder (alcohol or drug), life",3.7
2012,Ontario,65 years and over,Females,"Any substance use disorder (alcohol or drug), 12 months",NA
2012,Ontario,65 years and over,Females,"Alcohol abuse or dependence, life",2.7
2012,Ontario,65 years and over,Females,"Alcohol abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Females,"Cannabis abuse or dependence, life",NA
2012,Ontario,65 years and over,Females,"Cannabis abuse or dependence, 12 months",NA
2012,Ontario,65 years and over,Females,"Other drug abuse or dependence (excluding cannabis), life",NA
2012,Ontario,65 years and over,Females,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,Ontario,65 years and over,Females,"Cannabis use, life",9.8
2012,Ontario,65 years and over,Females,"Cannabis use, 12 months",NA
2012,Ontario,65 years and over,Females,"Other drug use (excluding cannabis), life",10.4
2012,Ontario,65 years and over,Females,"Other drug use (excluding cannabis), 12 months",6.1
2012,Ontario,65 years and over,Females,"Suicidal thoughts, life",7.8
2012,Ontario,65 years and over,Females,"Suicidal thoughts, 12 months",NA
2012,Ontario,65 years and over,Females,"Perceived mental health, very good or excellent",65.1
2012,Ontario,65 years and over,Females,"Perceived mental health, good",29.3
2012,Ontario,65 years and over,Females,"Perceived mental health, fair or poor",5.6
2012,Ontario,65 years and over,Females,"Self-rated work stress, days quite a bit or extremely stressful",14.9
2012,Ontario,65 years and over,Females,"Self-rated work stress, days a bit stressful",28
2012,Ontario,65 years and over,Females,"Self-rated work stress, days not at all or not very stressful",57
2012,Ontario,65 years and over,Females,"Perceived need for mental health care, no need",87.8
2012,Ontario,65 years and over,Females,"Perceived need for mental health care, all needs met",10.1
2012,Ontario,65 years and over,Females,"Perceived need for mental health care, needs partially met",1.8
2012,Ontario,65 years and over,Females,"Perceived need for mental health care, need not met",NA
2012,Ontario,65 years and over,Females,"Mental health services, professional consultation/service used, 12 months",8.3
2012,Ontario,65 years and over,Females,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Ontario,65 years and over,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Females,"Eating disorder, current diagnosed condition",NA
2012,Ontario,65 years and over,Females,"Attention deficit disorder, current diagnosed condition",NA
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any selected disorder (mental or substance), life",39.2
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any selected disorder (mental or substance), 12 months",11.7
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any mood disorder, life",12.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any mood disorder, 12 months",5.8
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Major depressive episode, life",11
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Major depressive episode, 12 months",4.9
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Bipolar disorder, life",2.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Bipolar disorder, 12 months",1.5
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Generalized anxiety disorder, life",8.8
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Generalized anxiety disorder, 12 months",2.8
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any substance use disorder (alcohol or drug), life",28.5
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Any substance use disorder (alcohol or drug), 12 months",5.2
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Alcohol abuse or dependence, life",25.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Alcohol abuse or dependence, 12 months",3.9
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Cannabis abuse or dependence, life",7.9
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Cannabis abuse or dependence, 12 months",1.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Other drug abuse or dependence (excluding cannabis), life",4.8
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",1
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Cannabis use, life",43.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Cannabis use, 12 months",11.4
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Other drug use (excluding cannabis), life",23
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Other drug use (excluding cannabis), 12 months",6.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Suicidal thoughts, life",12.9
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Suicidal thoughts, 12 months",3.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived mental health, very good or excellent",62
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived mental health, good",29.7
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived mental health, fair or poor",8.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",22.6
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Self-rated work stress, days a bit stressful",45.1
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Self-rated work stress, days not at all or not very stressful",32.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, no need",81.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, all needs met",13.2
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, needs partially met",3.4
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, need not met",2.1
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Mental health services, professional consultation/service used, 12 months",11.3
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Schizophrenia or psychosis, ever received diagnosis",1.5
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Post-traumatic stress disorder, current diagnosed condition",2
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Eating disorder, current diagnosed condition",0.4
2012,Prairie Provinces,"Total, 15 years and over",Both sexes,"Attention deficit disorder, current diagnosed condition",2.3
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any selected disorder (mental or substance), life",45.3
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any selected disorder (mental or substance), 12 months",12.3
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any mood disorder, life",9.9
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any mood disorder, 12 months",4.8
2012,Prairie Provinces,"Total, 15 years and over",Males,"Major depressive episode, life",7.5
2012,Prairie Provinces,"Total, 15 years and over",Males,"Major depressive episode, 12 months",3.5
2012,Prairie Provinces,"Total, 15 years and over",Males,"Bipolar disorder, life",3.1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Bipolar disorder, 12 months",1.8
2012,Prairie Provinces,"Total, 15 years and over",Males,"Generalized anxiety disorder, life",5.6
2012,Prairie Provinces,"Total, 15 years and over",Males,"Generalized anxiety disorder, 12 months",1.7
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any substance use disorder (alcohol or drug), life",38.5
2012,Prairie Provinces,"Total, 15 years and over",Males,"Any substance use disorder (alcohol or drug), 12 months",7.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Alcohol abuse or dependence, life",35.5
2012,Prairie Provinces,"Total, 15 years and over",Males,"Alcohol abuse or dependence, 12 months",5.8
2012,Prairie Provinces,"Total, 15 years and over",Males,"Cannabis abuse or dependence, life",11.2
2012,Prairie Provinces,"Total, 15 years and over",Males,"Cannabis abuse or dependence, 12 months",2.2
2012,Prairie Provinces,"Total, 15 years and over",Males,"Other drug abuse or dependence (excluding cannabis), life",6
2012,Prairie Provinces,"Total, 15 years and over",Males,"Other drug abuse or dependence (excluding cannabis), 12 months",1.1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Cannabis use, life",49.8
2012,Prairie Provinces,"Total, 15 years and over",Males,"Cannabis use, 12 months",15.2
2012,Prairie Provinces,"Total, 15 years and over",Males,"Other drug use (excluding cannabis), life",27.8
2012,Prairie Provinces,"Total, 15 years and over",Males,"Other drug use (excluding cannabis), 12 months",6.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Suicidal thoughts, life",12.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Suicidal thoughts, 12 months",3.3
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived mental health, very good or excellent",63.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived mental health, good",29.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived mental health, fair or poor",7.2
2012,Prairie Provinces,"Total, 15 years and over",Males,"Self-rated work stress, days quite a bit or extremely stressful",21.1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Self-rated work stress, days a bit stressful",47
2012,Prairie Provinces,"Total, 15 years and over",Males,"Self-rated work stress, days not at all or not very stressful",31.9
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived need for mental health care, no need",85.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived need for mental health care, all needs met",11.1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived need for mental health care, needs partially met",1.9
2012,Prairie Provinces,"Total, 15 years and over",Males,"Perceived need for mental health care, need not met",1.6
2012,Prairie Provinces,"Total, 15 years and over",Males,"Mental health services, professional consultation/service used, 12 months",9.1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Schizophrenia or psychosis, ever received diagnosis",1.4
2012,Prairie Provinces,"Total, 15 years and over",Males,"Post-traumatic stress disorder, current diagnosed condition",1
2012,Prairie Provinces,"Total, 15 years and over",Males,"Eating disorder, current diagnosed condition",NA
2012,Prairie Provinces,"Total, 15 years and over",Males,"Attention deficit disorder, current diagnosed condition",3.3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any selected disorder (mental or substance), life",32.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any selected disorder (mental or substance), 12 months",11.1
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any mood disorder, life",15.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any mood disorder, 12 months",6.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Major depressive episode, life",14.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Major depressive episode, 12 months",6.3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Bipolar disorder, life",2
2012,Prairie Provinces,"Total, 15 years and over",Females,"Bipolar disorder, 12 months",1.3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Generalized anxiety disorder, life",12
2012,Prairie Provinces,"Total, 15 years and over",Females,"Generalized anxiety disorder, 12 months",3.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any substance use disorder (alcohol or drug), life",18.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Any substance use disorder (alcohol or drug), 12 months",2.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Alcohol abuse or dependence, life",15.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Alcohol abuse or dependence, 12 months",2
2012,Prairie Provinces,"Total, 15 years and over",Females,"Cannabis abuse or dependence, life",4.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Cannabis abuse or dependence, 12 months",0.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Other drug abuse or dependence (excluding cannabis), life",3.6
2012,Prairie Provinces,"Total, 15 years and over",Females,"Other drug abuse or dependence (excluding cannabis), 12 months",0.8
2012,Prairie Provinces,"Total, 15 years and over",Females,"Cannabis use, life",37.2
2012,Prairie Provinces,"Total, 15 years and over",Females,"Cannabis use, 12 months",7.6
2012,Prairie Provinces,"Total, 15 years and over",Females,"Other drug use (excluding cannabis), life",18.3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Other drug use (excluding cannabis), 12 months",6.3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Suicidal thoughts, life",13.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Suicidal thoughts, 12 months",3.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived mental health, very good or excellent",60.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived mental health, good",30
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived mental health, fair or poor",9.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Self-rated work stress, days quite a bit or extremely stressful",24.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Self-rated work stress, days a bit stressful",42.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Self-rated work stress, days not at all or not very stressful",32.8
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived need for mental health care, no need",77.1
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived need for mental health care, all needs met",15.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived need for mental health care, needs partially met",4.9
2012,Prairie Provinces,"Total, 15 years and over",Females,"Perceived need for mental health care, need not met",2.6
2012,Prairie Provinces,"Total, 15 years and over",Females,"Mental health services, professional consultation/service used, 12 months",13.4
2012,Prairie Provinces,"Total, 15 years and over",Females,"Schizophrenia or psychosis, ever received diagnosis",1.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Post-traumatic stress disorder, current diagnosed condition",3
2012,Prairie Provinces,"Total, 15 years and over",Females,"Eating disorder, current diagnosed condition",0.5
2012,Prairie Provinces,"Total, 15 years and over",Females,"Attention deficit disorder, current diagnosed condition",1.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any selected disorder (mental or substance), life",33.7
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any selected disorder (mental or substance), 12 months",20.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any mood disorder, life",11.6
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any mood disorder, 12 months",8.7
2012,Prairie Provinces,15 to 24 years,Both sexes,"Major depressive episode, life",10.2
2012,Prairie Provinces,15 to 24 years,Both sexes,"Major depressive episode, 12 months",7.8
2012,Prairie Provinces,15 to 24 years,Both sexes,"Bipolar disorder, life",2.8
2012,Prairie Provinces,15 to 24 years,Both sexes,"Bipolar disorder, 12 months",2.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Generalized anxiety disorder, life",5.9
2012,Prairie Provinces,15 to 24 years,Both sexes,"Generalized anxiety disorder, 12 months",2.4
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any substance use disorder (alcohol or drug), life",25.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Any substance use disorder (alcohol or drug), 12 months",12.6
2012,Prairie Provinces,15 to 24 years,Both sexes,"Alcohol abuse or dependence, life",21.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Alcohol abuse or dependence, 12 months",10.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Cannabis abuse or dependence, life",11
2012,Prairie Provinces,15 to 24 years,Both sexes,"Cannabis abuse or dependence, 12 months",4
2012,Prairie Provinces,15 to 24 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), life",5.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",3.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Cannabis use, life",46.9
2012,Prairie Provinces,15 to 24 years,Both sexes,"Cannabis use, 12 months",28.4
2012,Prairie Provinces,15 to 24 years,Both sexes,"Other drug use (excluding cannabis), life",21.2
2012,Prairie Provinces,15 to 24 years,Both sexes,"Other drug use (excluding cannabis), 12 months",10.2
2012,Prairie Provinces,15 to 24 years,Both sexes,"Suicidal thoughts, life",16.6
2012,Prairie Provinces,15 to 24 years,Both sexes,"Suicidal thoughts, 12 months",6.2
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived mental health, very good or excellent",64.6
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived mental health, good",25.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived mental health, fair or poor",10.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",13.7
2012,Prairie Provinces,15 to 24 years,Both sexes,"Self-rated work stress, days a bit stressful",40.1
2012,Prairie Provinces,15 to 24 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",46.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived need for mental health care, no need",80.8
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived need for mental health care, all needs met",11.5
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived need for mental health care, needs partially met",3.5
2012,Prairie Provinces,15 to 24 years,Both sexes,"Perceived need for mental health care, need not met",4.3
2012,Prairie Provinces,15 to 24 years,Both sexes,"Mental health services, professional consultation/service used, 12 months",9.9
2012,Prairie Provinces,15 to 24 years,Both sexes,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Prairie Provinces,15 to 24 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,Prairie Provinces,15 to 24 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2012,Prairie Provinces,15 to 24 years,Both sexes,"Attention deficit disorder, current diagnosed condition",3.2
2012,Prairie Provinces,15 to 24 years,Males,"Any selected disorder (mental or substance), life",36.3
2012,Prairie Provinces,15 to 24 years,Males,"Any selected disorder (mental or substance), 12 months",21.6
2012,Prairie Provinces,15 to 24 years,Males,"Any mood disorder, life",7.8
2012,Prairie Provinces,15 to 24 years,Males,"Any mood disorder, 12 months",5.6
2012,Prairie Provinces,15 to 24 years,Males,"Major depressive episode, life",6
2012,Prairie Provinces,15 to 24 years,Males,"Major depressive episode, 12 months",4.3
2012,Prairie Provinces,15 to 24 years,Males,"Bipolar disorder, life",2.8
2012,Prairie Provinces,15 to 24 years,Males,"Bipolar disorder, 12 months",2.3
2012,Prairie Provinces,15 to 24 years,Males,"Generalized anxiety disorder, life",3.9
2012,Prairie Provinces,15 to 24 years,Males,"Generalized anxiety disorder, 12 months",NA
2012,Prairie Provinces,15 to 24 years,Males,"Any substance use disorder (alcohol or drug), life",31.1
2012,Prairie Provinces,15 to 24 years,Males,"Any substance use disorder (alcohol or drug), 12 months",17.3
2012,Prairie Provinces,15 to 24 years,Males,"Alcohol abuse or dependence, life",27.1
2012,Prairie Provinces,15 to 24 years,Males,"Alcohol abuse or dependence, 12 months",14
2012,Prairie Provinces,15 to 24 years,Males,"Cannabis abuse or dependence, life",13.7
